name,susceptible,exposed,infected_tested,infected_nottested,removed_tested,removed_nottested
Goirle,23311.51243640861,1.0915658097135679,0.0705649401322745,0.9879091618518431,0.08916824531282672,1.248355434379574
Grave,12368.107678850369,0.6030917616547423,0.03826925161917466,0.5357695226684452,0.04767937424578263,0.6675112394409568
Haaren,13912.70610250793,0.761859939306682,0.04661578474278191,0.6526209863989468,0.0555200521081356,0.7772807295138985
Helmond,90547.18513004734,3.8799452416606686,0.25803924890261076,3.612549484636551,0.3376223984964889,4.726713578950846
's-Hertogenbosch,152395.6068456447,7.978502839438404,0.4946742331919817,6.925439264687744,0.5996358678653126,8.39490215011438
Heusden,43503.507192469326,2.0402052130191084,0.13104760350502798,1.834666449070392,0.16579255100623624,2.321095714087307
Hilvarenbeek,15262.611558771967,0.7695422679635671,0.04841866271812446,0.6778612780537423,0.05950793461990948,0.8331110846787326
Loon op Zand,23086.2451755717,1.237260250989274,0.07626324077747901,1.067685370884706,0.09157437104320862,1.282041194604921
Sint-Michielsgestel,28590.67337255494,1.369694687805524,0.08744308227992766,1.2242031519189875,0.10968576820365267,1.5356007548511377
Mill en Sint Hubert,10803.28096216736,0.5602969069464173,0.0348520888154172,0.4879292434158409,0.042397306230702335,0.5935622872298327
"Nuenen, Gerwen en Nederwetten",22861.46563020345,1.1319942102333826,0.07156118637899195,1.0018566093058874,0.08859718604177137,1.2403606045847992
Oirschot,18502.000995241462,0.9875205448558148,0.06086916597480696,0.8521683236472973,0.07322978160348126,1.0252169424487374
Oisterwijk,25935.778146101926,1.3908106966722964,0.08578013179006284,1.2009218450608798,0.10295608163647003,1.4413851429105806
Oosterhout,54596.476709507195,2.7471999988988927,0.1726259883195015,2.4167638364730206,0.21244671127388334,2.9742539578343665
Oss,90357.03639035187,3.9679552638089453,0.2610826791647367,3.655157508306314,0.3386276131242183,4.740786583739057
Rucphen,22331.503922925953,1.125449211745699,0.07090842348252656,0.9927179287553718,0.08713343400476252,1.2198680760666756
Someren,19037.097011383637,0.9217694529458537,0.05874052821312324,0.8223673949837254,0.07334074934812082,1.0267704908736914
Son en Breugel,16621.835281128533,1.12629694430947,0.0647972340771548,0.9071612770801674,0.07109756106683483,0.9953658549356876
Nederweert,16862.320660271715,0.8685790133807665,0.05442719172248428,0.7619806841147799,0.06629018927132055,0.9280626497984877
Borger-Odoorn,25350.797186653705,1.3973215936866463,0.08550556485320067,1.1970779079448093,0.10152721865426209,1.4213810611596693
Steenbergen,23956.37446108007,1.1449532639368232,0.07335225911302941,1.0269316275824116,0.09202011795303824,1.2882816513425353
Waterland,17292.174644920753,0.9344905549787454,0.057365623543187014,0.8031187296046183,0.06869201140821418,0.9616881597149987
Tilburg,213784.9020369833,9.089646913738857,0.605574644662792,8.478045025279089,0.7949797622047791,11.129716670866907
Uden,41378.556220229366,2.0730390948362194,0.13051458071991545,1.8272041300788164,0.1608681309997529,2.25215383399654
Valkenswaard,30510.59026480394,1.3549657598948852,0.08889138666238793,1.2444794132734307,0.11475990908159248,1.6066387271422946
Cuijk,24691.061744606133,1.2868805885793833,0.07981378862082115,1.117393040691496,0.09694453173142614,1.3572234442399658
Veldhoven,44722.702815513774,2.4109725722375943,0.14817709407949406,2.0744793171129166,0.1775703668530063,2.4859851359420886
Vught,26180.82944792944,1.3613266798047625,0.0845282247723032,1.1833951468122452,0.10275346794456917,1.4385485512239686
